"subject" "activity_name" "measure" "value"
21 "SITTING" "Freq_Body_Acc_Mean_Y" -0.59377821414902
22 "SITTING" "Freq_Body_Acc_Mean_Y" -0.606166993241414
22 "STANDING" "Freq_Body_Acc_Mean_Y" -0.350425993027642
23 "STANDING" "Freq_Body_Acc_Mean_Y" -0.548483208943548
24 "LAYING" "Freq_Body_Acc_Mean_Y" -0.611509042586877
25 "STANDING" "Freq_Body_Acc_Mean_Y" -0.600027697242054
26 "STANDING" "Freq_Body_Acc_Mean_Y" -0.610425833240306
27 "LAYING" "Freq_Body_Acc_Mean_Y" -0.553874359468121
27 "STANDING" "Freq_Body_Acc_Mean_Y" -0.975155754871795
28 "LAYING" "Freq_Body_Acc_Mean_Y" -0.584932500113874
29 "LAYING" "Freq_Body_Acc_Mean_Y" -0.587686308146221
30 "LAYING" "Freq_Body_Acc_Mean_Y" -0.55849001001906
1 "WALKING" "Freq_Body_Acc_Mean_Z" -0.596411165253602
2 "WALKING" "Freq_Body_Acc_Mean_Z" -0.630081222124834
3 "WALKING" "Freq_Body_Acc_Mean_Z" -0.699656828592375
4 "WALKING" "Freq_Body_Acc_Mean_Z" -0.784964119020619
4 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_Z" -0.708346275365854
5 "WALKING" "Freq_Body_Acc_Mean_Z" -0.696171811490066
6 "WALKING" "Freq_Body_Acc_Mean_Z" -0.814738365169491
6 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_Z" -0.336322224157303
7 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_Z" -0.531005941495552
8 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_Z" -0.550979388719929
9 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_Z" -0.592119122804271
10 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mean_Z" -0.572754894505128
10 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_Z" -0.976061050166667
11 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_Z" -0.750026145791139
12 "SITTING" "Freq_Body_Acc_Mean_Z" -0.75610207
12 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mean_Z" -0.705415178817204
13 "SITTING" "Freq_Body_Acc_Mean_Z" -0.629736258731804
14 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mean_Z" -0.272591149659836
14 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mean_Z" -0.959720590506329
15 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mean_Z" -0.741745724698171
16 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mean_Z" -0.660989948160437
17 "SITTING" "Freq_Body_Acc_Mean_Z" -0.67938986181875
17 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mean_Z" -0.982664512083333
18 "SITTING" "Freq_Body_Acc_Mean_Z" -0.972738081666667
18 "STANDING" "Freq_Body_Acc_Mean_Z" -0.742231387634731
19 "SITTING" "Freq_Body_Acc_Mean_Z" -0.647026298284028
20 "LAYING" "Freq_Body_Acc_Mean_Z" -0.67195587225
20 "STANDING" "Freq_Body_Acc_Mean_Z" -0.659532033916162
21 "SITTING" "Freq_Body_Acc_Mean_Z" -0.707713799021814
22 "SITTING" "Freq_Body_Acc_Mean_Z" -0.750810842838384
22 "STANDING" "Freq_Body_Acc_Mean_Z" -0.58511773696748
23 "STANDING" "Freq_Body_Acc_Mean_Z" -0.49021281618414
24 "LAYING" "Freq_Body_Acc_Mean_Z" -0.65585899482231
25 "STANDING" "Freq_Body_Acc_Mean_Z" -0.738509947579462
26 "STANDING" "Freq_Body_Acc_Mean_Z" -0.724046087155612
27 "LAYING" "Freq_Body_Acc_Mean_Z" -0.646548247644295
27 "STANDING" "Freq_Body_Acc_Mean_Z" -0.978848418461538
28 "LAYING" "Freq_Body_Acc_Mean_Z" -0.715134474431937
29 "LAYING" "Freq_Body_Acc_Mean_Z" -0.680547675465116
30 "LAYING" "Freq_Body_Acc_Mean_Z" -0.634958546900783
1 "WALKING" "Freq_Body_Acc_Stddev_X" -0.553060616663401
2 "WALKING" "Freq_Body_Acc_Stddev_X" -0.619788102803311
3 "WALKING" "Freq_Body_Acc_Stddev_X" -0.623805015199413
4 "WALKING" "Freq_Body_Acc_Stddev_X" -0.679316495457474
4 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_X" -0.468588371045528
5 "WALKING" "Freq_Body_Acc_Stddev_X" -0.492829885748675
6 "WALKING" "Freq_Body_Acc_Stddev_X" -0.649772161629703
6 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_X" -0.127245614919101
7 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_X" -0.572347541484091
8 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_X" -0.585343460535587
9 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_X" -0.547995744907986
10 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Stddev_X" -0.429098457335897
10 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_X" -0.978249844833333
11 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_X" -0.579491754749367
12 "SITTING" "Freq_Body_Acc_Stddev_X" -0.514152324191791
12 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Stddev_X" -0.639348459586021
13 "SITTING" "Freq_Body_Acc_Stddev_X" -0.620602036452599
14 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Stddev_X" -0.491090578268648
14 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_X" -0.974837439746835
15 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Stddev_X" -0.547150855443902
16 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Stddev_X" -0.656969045058415
17 "SITTING" "Freq_Body_Acc_Stddev_X" -0.533671600249375
17 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Stddev_X" -0.992433994583333
18 "SITTING" "Freq_Body_Acc_Stddev_X" -0.992469808333333
18 "STANDING" "Freq_Body_Acc_Stddev_X" -0.660489537904192
19 "SITTING" "Freq_Body_Acc_Stddev_X" -0.5708979748225
20 "LAYING" "Freq_Body_Acc_Stddev_X" -0.538561223491667
20 "STANDING" "Freq_Body_Acc_Stddev_X" -0.654036248306667
21 "SITTING" "Freq_Body_Acc_Stddev_X" -0.665349663426471
22 "SITTING" "Freq_Body_Acc_Stddev_X" -0.617357217010101
22 "STANDING" "Freq_Body_Acc_Stddev_X" -0.386658942001626
23 "STANDING" "Freq_Body_Acc_Stddev_X" -0.633839114436559
24 "LAYING" "Freq_Body_Acc_Stddev_X" -0.664356691751496
25 "STANDING" "Freq_Body_Acc_Stddev_X" -0.705223686579951
26 "STANDING" "Freq_Body_Acc_Stddev_X" -0.61349959767602
27 "LAYING" "Freq_Body_Acc_Stddev_X" -0.566781295338926
27 "STANDING" "Freq_Body_Acc_Stddev_X" -0.990398788205128
28 "LAYING" "Freq_Body_Acc_Stddev_X" -0.647807192984293
29 "LAYING" "Freq_Body_Acc_Stddev_X" -0.5727879490375
30 "LAYING" "Freq_Body_Acc_Stddev_X" -0.609238911508407
1 "WALKING" "Freq_Body_Acc_Stddev_Y" -0.390150939647061
2 "WALKING" "Freq_Body_Acc_Stddev_Y" -0.464723862913245
3 "WALKING" "Freq_Body_Acc_Stddev_Y" -0.502753639795894
4 "WALKING" "Freq_Body_Acc_Stddev_Y" -0.60587907902268
4 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_Y" -0.422334649479756
5 "WALKING" "Freq_Body_Acc_Stddev_Y" -0.422162171100331
6 "WALKING" "Freq_Body_Acc_Stddev_Y" -0.568609162121059
6 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_Y" 0.0592301040449438
7 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_Y" -0.567046977262987
8 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_Y" -0.378656458967972
9 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_Y" -0.586766083232639
10 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Stddev_Y" -0.430554427691538
10 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_Y" -0.928300078783333
11 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_Y" -0.502570240243354
12 "SITTING" "Freq_Body_Acc_Stddev_Y" -0.444910001659702
12 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Stddev_Y" -0.63100314140914
13 "SITTING" "Freq_Body_Acc_Stddev_Y" -0.462584458627829
14 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Stddev_Y" -0.194161740892213
14 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_Y" -0.941020529113924
15 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Stddev_Y" -0.501568435233384
16 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Stddev_Y" -0.661844530506831
17 "SITTING" "Freq_Body_Acc_Stddev_Y" -0.519062339910625
17 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Stddev_Y" -0.962714830416667
18 "SITTING" "Freq_Body_Acc_Stddev_Y" -0.937087901
18 "STANDING" "Freq_Body_Acc_Stddev_Y" -0.605510423961078
19 "SITTING" "Freq_Body_Acc_Stddev_Y" -0.530901585022361
20 "LAYING" "Freq_Body_Acc_Stddev_Y" -0.273948137371154
20 "STANDING" "Freq_Body_Acc_Stddev_Y" -0.466298670467677
21 "SITTING" "Freq_Body_Acc_Stddev_Y" -0.578748586831863
22 "SITTING" "Freq_Body_Acc_Stddev_Y" -0.613102962343434
22 "STANDING" "Freq_Body_Acc_Stddev_Y" -0.358594356956098
23 "STANDING" "Freq_Body_Acc_Stddev_Y" -0.554471679592177
24 "LAYING" "Freq_Body_Acc_Stddev_Y" -0.594676790059055
25 "STANDING" "Freq_Body_Acc_Stddev_Y" -0.529064652290954
26 "STANDING" "Freq_Body_Acc_Stddev_Y" -0.600274809826275
27 "LAYING" "Freq_Body_Acc_Stddev_Y" -0.565176644248322
27 "STANDING" "Freq_Body_Acc_Stddev_Y" -0.971690637564103
28 "LAYING" "Freq_Body_Acc_Stddev_Y" -0.595110472615916
29 "LAYING" "Freq_Body_Acc_Stddev_Y" -0.630978844851831
30 "LAYING" "Freq_Body_Acc_Stddev_Y" -0.531321491840992
1 "WALKING" "Freq_Body_Acc_Stddev_Z" -0.498583091676081
2 "WALKING" "Freq_Body_Acc_Stddev_Z" -0.600678614835099
3 "WALKING" "Freq_Body_Acc_Stddev_Z" -0.657443765803519
4 "WALKING" "Freq_Body_Acc_Stddev_Z" -0.739920171907216
4 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_Z" -0.659623483821138
5 "WALKING" "Freq_Body_Acc_Stddev_Z" -0.649351210748344
6 "WALKING" "Freq_Body_Acc_Stddev_Z" -0.793153623220339
6 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_Z" -0.432409407539326
7 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_Z" -0.460792123277305
8 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_Z" -0.513206312959075
9 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_Z" -0.501074006965903
10 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Stddev_Z" -0.537241875010256
10 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_Z" -0.971528370666667
11 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_Z" -0.652095671108544
12 "SITTING" "Freq_Body_Acc_Stddev_Z" -0.728469606492537
12 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Stddev_Z" -0.696665096612903
13 "SITTING" "Freq_Body_Acc_Stddev_Z" -0.599036895271407
14 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Stddev_Z" -0.0598352898007787
14 "WALKING_UPSTAIRS" "Freq_Body_Acc_Stddev_Z" -0.939615462658228
15 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Stddev_Z" -0.711431340356707
16 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Stddev_Z" -0.605646725307104
17 "SITTING" "Freq_Body_Acc_Stddev_Z" -0.609007944529688
17 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Stddev_Z" -0.974056181875
18 "SITTING" "Freq_Body_Acc_Stddev_Z" -0.943508302333333
18 "STANDING" "Freq_Body_Acc_Stddev_Z" -0.672541676278443
19 "SITTING" "Freq_Body_Acc_Stddev_Z" -0.680291382637222
20 "LAYING" "Freq_Body_Acc_Stddev_Z" -0.65088931224359
20 "STANDING" "Freq_Body_Acc_Stddev_Z" -0.644857545959596
21 "SITTING" "Freq_Body_Acc_Stddev_Z" -0.675588192778676
22 "SITTING" "Freq_Body_Acc_Stddev_Z" -0.724294244810606
22 "STANDING" "Freq_Body_Acc_Stddev_Z" -0.57089997098374
23 "STANDING" "Freq_Body_Acc_Stddev_Z" -0.474767543716048
24 "LAYING" "Freq_Body_Acc_Stddev_Z" -0.655360521446194
25 "STANDING" "Freq_Body_Acc_Stddev_Z" -0.630224637674572
26 "STANDING" "Freq_Body_Acc_Stddev_Z" -0.718490475765306
27 "LAYING" "Freq_Body_Acc_Stddev_Z" -0.620141790812081
27 "STANDING" "Freq_Body_Acc_Stddev_Z" -0.967165568461538
28 "LAYING" "Freq_Body_Acc_Stddev_Z" -0.695767279528796
29 "LAYING" "Freq_Body_Acc_Stddev_Z" -0.602550925183721
30 "LAYING" "Freq_Body_Acc_Stddev_Z" -0.506570361273995
1 "WALKING" "Freq_Body_Acc_Jerk_Mean_X" -0.547348892435764
2 "WALKING" "Freq_Body_Acc_Jerk_Mean_X" -0.561682049622185
3 "WALKING" "Freq_Body_Acc_Jerk_Mean_X" -0.645893496630499
4 "WALKING" "Freq_Body_Acc_Jerk_Mean_X" -0.717973724971649
4 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_X" -0.548003358486179
5 "WALKING" "Freq_Body_Acc_Jerk_Mean_X" -0.604769869438742
6 "WALKING" "Freq_Body_Acc_Jerk_Mean_X" -0.677779817705085
6 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_X" -0.2089562025
7 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_X" -0.637521940243831
8 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_X" -0.59163500910605
9 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_X" -0.621377141312847
10 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Mean_X" -0.436761689484615
10 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_X" -0.978120306166667
11 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_X" -0.676672987166456
12 "SITTING" "Freq_Body_Acc_Jerk_Mean_X" -0.51464202580597
12 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Mean_X" -0.659962097978441
13 "SITTING" "Freq_Body_Acc_Jerk_Mean_X" -0.66008217407156
14 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Mean_X" -0.547228392966803
14 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_X" -0.985349748734177
15 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Mean_X" -0.643469519361585
16 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Mean_X" -0.744662041612022
17 "SITTING" "Freq_Body_Acc_Jerk_Mean_X" -0.675134742364062
17 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Mean_X" -0.993660824583333
18 "SITTING" "Freq_Body_Acc_Jerk_Mean_X" -0.989649728
18 "STANDING" "Freq_Body_Acc_Jerk_Mean_X" -0.728496455928144
19 "SITTING" "Freq_Body_Acc_Jerk_Mean_X" -0.593157169174611
20 "LAYING" "Freq_Body_Acc_Jerk_Mean_X" -0.624523279069231
20 "STANDING" "Freq_Body_Acc_Jerk_Mean_X" -0.674120731307722
21 "SITTING" "Freq_Body_Acc_Jerk_Mean_X" -0.71641413145049
22 "SITTING" "Freq_Body_Acc_Jerk_Mean_X" -0.680088110645454
22 "STANDING" "Freq_Body_Acc_Jerk_Mean_X" -0.482177496374797
23 "STANDING" "Freq_Body_Acc_Jerk_Mean_X" -0.617521836605645
24 "LAYING" "Freq_Body_Acc_Jerk_Mean_X" -0.752245372493438
25 "STANDING" "Freq_Body_Acc_Jerk_Mean_X" -0.804144642836186
26 "STANDING" "Freq_Body_Acc_Jerk_Mean_X" -0.699413168295663
27 "LAYING" "Freq_Body_Acc_Jerk_Mean_X" -0.641991780991611
27 "STANDING" "Freq_Body_Acc_Jerk_Mean_X" -0.991782158076923
28 "LAYING" "Freq_Body_Acc_Jerk_Mean_X" -0.686723799059424
29 "LAYING" "Freq_Body_Acc_Jerk_Mean_X" -0.629875853152035
30 "LAYING" "Freq_Body_Acc_Jerk_Mean_X" -0.685307771157441
1 "WALKING" "Freq_Body_Acc_Jerk_Mean_Y" -0.507343617969859
2 "WALKING" "Freq_Body_Acc_Jerk_Mean_Y" -0.50890379901457
3 "WALKING" "Freq_Body_Acc_Jerk_Mean_Y" -0.582949919157742
4 "WALKING" "Freq_Body_Acc_Jerk_Mean_Y" -0.684648403917526
4 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_Y" -0.470861077819187
5 "WALKING" "Freq_Body_Acc_Jerk_Mean_Y" -0.550991969857417
6 "WALKING" "Freq_Body_Acc_Jerk_Mean_Y" -0.66059454675
6 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_Y" -0.0871500384348315
7 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_Y" -0.641687333850227
8 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_Y" -0.495906215569395
9 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_Y" -0.699766614569444
10 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Mean_Y" -0.450402445118248
10 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_Y" -0.9634427765
11 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_Y" -0.632374688606013
12 "SITTING" "Freq_Body_Acc_Jerk_Mean_Y" -0.471744804389552
12 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Mean_Y" -0.677425008402742
13 "SITTING" "Freq_Body_Acc_Jerk_Mean_Y" -0.603340489937615
14 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Mean_Y" -0.475602672016393
14 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_Y" -0.978897426202532
15 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Mean_Y" -0.609408057377744
16 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Mean_Y" -0.748627001551913
17 "SITTING" "Freq_Body_Acc_Jerk_Mean_Y" -0.65093749483125
17 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Mean_Y" -0.9868704575
18 "SITTING" "Freq_Body_Acc_Jerk_Mean_Y" -0.969070922
18 "STANDING" "Freq_Body_Acc_Jerk_Mean_Y" -0.723907683083832
19 "SITTING" "Freq_Body_Acc_Jerk_Mean_Y" -0.596694943936944
20 "LAYING" "Freq_Body_Acc_Jerk_Mean_Y" -0.466996133878205
20 "STANDING" "Freq_Body_Acc_Jerk_Mean_Y" -0.629326860401515
21 "SITTING" "Freq_Body_Acc_Jerk_Mean_Y" -0.678615118728922
22 "SITTING" "Freq_Body_Acc_Jerk_Mean_Y" -0.65888895869697
22 "STANDING" "Freq_Body_Acc_Jerk_Mean_Y" -0.438179681174797
23 "STANDING" "Freq_Body_Acc_Jerk_Mean_Y" -0.628231338392742
24 "LAYING" "Freq_Body_Acc_Jerk_Mean_Y" -0.703641614506562
25 "STANDING" "Freq_Body_Acc_Jerk_Mean_Y" -0.740570312249389
26 "STANDING" "Freq_Body_Acc_Jerk_Mean_Y" -0.696726473912755
27 "LAYING" "Freq_Body_Acc_Jerk_Mean_Y" -0.618436710858725
27 "STANDING" "Freq_Body_Acc_Jerk_Mean_Y" -0.985147330128205
28 "LAYING" "Freq_Body_Acc_Jerk_Mean_Y" -0.670718095926963
29 "LAYING" "Freq_Body_Acc_Jerk_Mean_Y" -0.641289075786337
30 "LAYING" "Freq_Body_Acc_Jerk_Mean_Y" -0.671673670524282
1 "WALKING" "Freq_Body_Acc_Jerk_Mean_Z" -0.695305113832853
2 "WALKING" "Freq_Body_Acc_Jerk_Mean_Z" -0.715745330403973
3 "WALKING" "Freq_Body_Acc_Jerk_Mean_Z" -0.780101644193548
4 "WALKING" "Freq_Body_Acc_Jerk_Mean_Z" -0.845383895412371
4 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_Z" -0.793248930406504
5 "WALKING" "Freq_Body_Acc_Jerk_Mean_Z" -0.768762357980132
6 "WALKING" "Freq_Body_Acc_Jerk_Mean_Z" -0.859603672415254
6 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_Z" -0.352981568269663
7 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_Z" -0.642515716574286
8 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_Z" -0.644285802406762
9 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_Z" -0.702931927996528
10 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Mean_Z" -0.654781895967094
10 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_Z" -0.9826301395
11 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_Z" -0.825559590221519
12 "SITTING" "Freq_Body_Acc_Jerk_Mean_Z" -0.799284140671642
12 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Mean_Z" -0.758238879408602
13 "SITTING" "Freq_Body_Acc_Jerk_Mean_Z" -0.710831730361468
14 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Mean_Z" -0.502642372690574
14 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Mean_Z" -0.97720619556962
15 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Mean_Z" -0.805543465588415
16 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Mean_Z" -0.752302172079235
17 "SITTING" "Freq_Body_Acc_Jerk_Mean_Z" -0.7744940495625
17 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Mean_Z" -0.989427028125
18 "SITTING" "Freq_Body_Acc_Jerk_Mean_Z" -0.986778406666667
18 "STANDING" "Freq_Body_Acc_Jerk_Mean_Z" -0.819222532994012
19 "SITTING" "Freq_Body_Acc_Jerk_Mean_Z" -0.680924493180556
20 "LAYING" "Freq_Body_Acc_Jerk_Mean_Z" -0.730766642435897
20 "STANDING" "Freq_Body_Acc_Jerk_Mean_Z" -0.734465775308081
21 "SITTING" "Freq_Body_Acc_Jerk_Mean_Z" -0.767351986555392
22 "SITTING" "Freq_Body_Acc_Jerk_Mean_Z" -0.795524533080808
22 "STANDING" "Freq_Body_Acc_Jerk_Mean_Z" -0.649840836666667
23 "STANDING" "Freq_Body_Acc_Jerk_Mean_Z" -0.578870810235484
24 "LAYING" "Freq_Body_Acc_Jerk_Mean_Z" -0.719655747391076
25 "STANDING" "Freq_Body_Acc_Jerk_Mean_Z" -0.849504849486553
26 "STANDING" "Freq_Body_Acc_Jerk_Mean_Z" -0.76956529125
27 "LAYING" "Freq_Body_Acc_Jerk_Mean_Z" -0.711004343278523
27 "STANDING" "Freq_Body_Acc_Jerk_Mean_Z" -0.988521791666667
28 "LAYING" "Freq_Body_Acc_Jerk_Mean_Z" -0.779061720358639
29 "LAYING" "Freq_Body_Acc_Jerk_Mean_Z" -0.768433928313954
30 "LAYING" "Freq_Body_Acc_Jerk_Mean_Z" -0.755432212793734
1 "WALKING" "Freq_Body_Acc_Jerk_Stddev_X" -0.543979776127867
2 "WALKING" "Freq_Body_Acc_Jerk_Stddev_X" -0.595105612895033
3 "WALKING" "Freq_Body_Acc_Jerk_Stddev_X" -0.657844055881525
4 "WALKING" "Freq_Body_Acc_Jerk_Stddev_X" -0.710952957814433
4 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Stddev_X" -0.540002452644715
5 "WALKING" "Freq_Body_Acc_Jerk_Stddev_X" -0.584013626983444
6 "WALKING" "Freq_Body_Acc_Jerk_Stddev_X" -0.686677797992797
6 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Stddev_X" -0.207095971672
7 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Stddev_X" -0.626785744584416
8 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Stddev_X" -0.598546245236655
9 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Stddev_X" -0.572819893733993
10 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Stddev_X" -0.444119132470983
10 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Stddev_X" -0.979612429166667
11 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Stddev_X" -0.672195644346519
12 "SITTING" "Freq_Body_Acc_Jerk_Stddev_X" -0.505745022388806
12 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Stddev_X" -0.67299670577957
13 "SITTING" "Freq_Body_Acc_Jerk_Stddev_X" -0.649606227431844
14 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Stddev_X" -0.556172286909426
14 "WALKING_UPSTAIRS" "Freq_Body_Acc_Jerk_Stddev_X" -0.986653889746835
15 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Stddev_X" -0.637655155092835
16 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Stddev_X" -0.73477673661306
17 "SITTING" "Freq_Body_Acc_Jerk_Stddev_X" -0.628899885682187
17 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Jerk_Stddev_X" -0.994178642291667
18 "SITTING" "Freq_Body_Acc_Jerk_Stddev_X" -0.990952901666667
18 "STANDING" "Freq_Body_Acc_Jerk_Stddev_X" -0.720203372035928
19 "SITTING" "Freq_Body_Acc_Jerk_Stddev_X" -0.586910128980833
20 "LAYING" "Freq_Body_Acc_Jerk_Stddev_X" -0.584111033739744
20 "STANDING" "Freq_Body_Acc_Jerk_Stddev_X" -0.674575997207071
21 "SITTING" "Freq_Body_Acc_Jerk_Stddev_X" -0.709800728388235
22 "SITTING" "Freq_Body_Acc_Jerk_Stddev_X" -0.678917860634848
22 "STANDING" "Freq_Body_Acc_Jerk_Stddev_X" -0.479376250713415
23 "STANDING" "Freq_Body_Acc_Jerk_Stddev_X" -0.635054351475538
24 "LAYING" "Freq_Body_Acc_Jerk_Stddev_X" -0.751378154304462
25 "STANDING" "Freq_Body_Acc_Jerk_Stddev_X" -0.807712525721271
26 "STANDING" "Freq_Body_Acc_Jerk_Stddev_X" -0.694314518927551
27 "LAYING" "Freq_Body_Acc_Jerk_Stddev_X" -0.63962383364094
27 "STANDING" "Freq_Body_Acc_Jerk_Stddev_X" -0.992649861923077
28 "LAYING" "Freq_Body_Acc_Jerk_Stddev_X" -0.704073382410995
29 "LAYING" "Freq_Body_Acc_Jerk_Stddev_X" -0.651564188964826
30 "LAYING" "Freq_Body_Acc_Jerk_Stddev_X" -0.701879208571802
1 "WALKING" "Freq_Body_Acc_Jerk_Stddev_Y" -0.466251676533372
2 "WALKING" "Freq_Body_Acc_Jerk_Stddev_Y" -0.509147543673841
